OverallQual,YearBuilt,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,SalePrice_log,InternalSF,TotalBath,TotRmsAbvGrdWithBath,OverallScore,InternalScore,HouseAge,ExterQaulScore,HeatingQCScore,KitchenQualScore,GarageQualScore,ExterQual_Gd,ExterQual_TA,Foundation_PConc,BsmtQual_Ex,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Not Applicable,GarageType_Attchd,GarageFinish_Fin,GarageFinish_Unf,Neighborhood_Price_Bucket_Level_1,Neighborhood_Price_Bucket_Level_4
6,2005,0.0,1141,1141,1141,1,6,0,2,484,142500,11.867097278690842,2282,1.5,7.5,30,13692,1,0.0,5705,3423,1452.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8,2006,32.0,1476,1484,1484,2,6,1,2,472,265900,12.490875577231112,2960,2.0,8.0,40,23680,1,128.0,7420,7420,1416.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,2003,252.0,884,884,1768,2,8,0,2,543,224900,12.323411137947408,2652,3.5,10.5,35,18564,5,1008.0,8840,7072,1629.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,2007,0.0,1689,1689,1689,2,7,0,3,954,248328,12.422505731952896,3378,2.0,9.0,42,23646,0,0.0,8445,6756,2862.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7,1974,81.0,1053,1173,1173,2,6,2,2,528,170000,12.0435537160324,2226,3.0,8.0,42,15582,36,243.0,3519,4692,1584.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,2006,0.0,2076,2076,2076,2,7,1,3,850,465000,13.049792684569493,4152,3.5,9.5,50,41520,0,0.0,10380,10380,2550.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,1929,0.0,792,792,1517,1,7,2,2,400,230000,12.345834587905332,2309,1.0,8.0,56,18472,77,0.0,3034,6068,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,1984,74.0,585,1140,1868,3,7,1,2,477,178000,12.089538829274222,2453,3.5,10.5,42,14718,23,222.0,9340,5604,1431.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,2005,0.0,756,756,1553,2,6,0,2,615,186500,12.136186518066006,2309,2.5,8.5,35,16163,1,0.0,7765,6212,1845.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6,1976,335.0,1012,1034,1034,1,6,0,3,888,169900,12.042965307660024,2046,2.0,7.0,30,12276,34,1005.0,3102,3102,2664.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1917,0.0,735,1134,2058,1,8,1,2,396,129500,11.771436160121729,2793,1.5,9.5,30,16758,91,0.0,4116,6174,792.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1950,0.0,876,988,988,1,6,0,1,276,119000,11.686878772093667,1864,1.0,7.0,35,9320,57,0.0,2964,2964,828.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7,1968,0.0,2110,2110,2110,2,8,2,2,522,244000,12.404923504275338,4220,3.5,10.5,35,29540,42,0.0,10550,10550,1566.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,2003,163.0,1405,1405,1405,2,6,1,2,478,171750,12.053795210084596,2810,2.0,8.0,35,19670,3,652.0,7025,5620,1434.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1968,0.0,864,874,874,1,5,0,1,288,130000,11.77528972943772,1738,2.0,6.0,30,8690,41,0.0,2622,2622,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1974,0.0,1192,1516,2167,2,9,2,2,518,294000,12.591335046320818,3359,3.5,11.5,49,23513,33,0.0,6501,8668,1554.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,2003,92.0,746,760,1656,2,7,1,2,397,165400,12.016122061571728,2402,2.5,9.5,35,16814,5,368.0,8280,6624,1191.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6,1931,0.0,884,959,1367,1,6,1,1,560,127500,11.755871643580615,2251,1.0,7.0,36,13506,76,0.0,4101,4101,1680.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8,1994,554.0,1986,1987,1987,2,7,1,2,691,301500,12.616525295149378,3973,3.0,9.0,40,31784,14,2216.0,9935,7948,2073.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1922,0.0,864,864,864,1,4,0,0,0,99900,11.511924964636645,1728,1.0,5.0,40,8640,87,0.0,4320,2592,1452.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2005,182.0,856,1166,1166,2,5,0,2,400,190000,12.154779351142624,2022,3.0,7.0,35,14154,3,728.0,5830,4664,1200.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
6,1969,0.0,1054,1054,1054,1,6,0,2,460,151000,11.925035115797062,2108,2.5,7.5,48,12648,39,0.0,4216,3162,1380.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1999,0.0,841,892,1675,2,7,1,2,502,181000,12.106252310247962,2516,2.5,9.5,30,15096,10,0.0,8375,5025,1506.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1956,0.0,1050,1050,1050,1,5,0,1,338,128900,11.766792188927278,2100,1.0,6.0,30,10500,53,0.0,4200,3150,1014.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4,1957,0.0,1104,1104,1788,1,8,2,1,304,161500,11.992260421644849,2892,2.0,9.0,20,11568,52,0.0,8940,5364,912.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1919,0.0,764,1060,1824,1,8,1,2,520,180500,12.103486056755072,2588,1.0,9.0,36,15528,88,0.0,9120,5472,1560.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6,1998,0.0,1405,1337,1337,2,5,0,2,511,181000,12.106252310247962,2742,3.0,7.0,30,16452,10,0.0,6685,5348,1533.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
7,1999,218.0,691,713,1452,2,6,0,2,506,183900,12.122147410592412,2143,3.5,8.5,35,15001,7,872.0,7260,5808,1518.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
7,1910,0.0,925,964,1889,1,9,1,1,308,122000,11.711776323715394,2814,1.5,10.5,28,19698,97,0.0,5667,5667,924.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9,2008,0.0,2002,2018,2018,2,10,1,3,746,378500,12.84397135185964,4020,2.0,12.0,45,36180,2,0.0,10090,10090,2238.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,1935,632.0,728,1968,3447,3,11,2,3,1014,381000,12.85055465410884,4175,3.5,14.5,72,33400,73,1896.0,17235,13788,3042.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1958,180.0,874,874,1524,1,7,0,1,315,144000,11.877568578558138,2398,1.5,8.5,25,11990,49,540.0,4572,4572,945.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7,1979,0.0,1332,1332,1524,0,4,1,2,586,260000,12.468436909997664,2856,2.5,4.5,42,19992,31,0.0,4572,6096,1758.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,1968,0.0,1489,1489,1489,2,7,1,2,462,185750,12.132156962580003,2978,2.0,9.0,42,17868,41,0.0,5956,5956,1386.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1965,114.0,935,935,935,1,5,0,1,288,137000,11.827736204810265,1870,2.0,6.0,30,9350,41,342.0,2805,2805,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1959,84.0,1019,1357,1357,1,5,1,1,312,177000,12.083905011555968,2376,2.0,6.0,42,14256,49,252.0,5428,6785,936.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,1910,0.0,661,661,1250,2,8,1,2,552,139000,11.842229212112828,1911,2.0,10.0,30,9555,97,0.0,6250,3750,1656.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1948,567.0,928,928,1920,2,10,0,2,400,137000,11.827736204810265,2848,2.0,12.0,25,14240,59,1701.0,7680,5760,1200.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1972,0.0,723,735,1395,1,6,1,2,497,162000,11.99535161421452,2118,2.0,7.5,36,12708,37,0.0,4185,4185,1491.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1967,359.0,1680,1724,1724,1,7,1,2,480,197900,12.195517131590655,3404,2.5,8.5,30,20424,42,1077.0,3448,5172,1440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8,2002,0.0,1128,1128,2031,2,7,1,2,577,237000,12.375815420117268,3159,3.5,9.5,40,25272,6,0.0,10155,8124,1731.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,1920,0.0,698,698,1128,1,6,0,2,528,68400,11.13312810361064,1826,1.0,7.0,16,7304,90,0.0,3384,3384,1584.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2002,110.0,1573,1573,1573,2,6,0,2,544,227000,12.33270529646354,3146,3.0,8.0,35,22022,7,440.0,7865,6292,1632.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1990,54.0,1309,1339,1339,2,6,1,2,484,180000,12.100712129872347,2648,3.0,8.0,35,18536,16,162.0,4017,4017,1936.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1977,0.0,1040,1040,1040,2,5,0,2,484,150500,11.921718363171069,2080,2.0,7.0,35,10400,32,0.0,3120,4160,1452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1971,0.0,912,912,1824,2,8,0,0,0,139000,11.842229212112828,2736,3.0,11.0,30,16416,39,0.0,5472,5472,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6,1919,0.0,804,1699,2447,2,10,1,1,336,169000,12.037653993905211,3251,2.0,12.0,42,19506,91,0.0,12235,9788,1008.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1939,0.0,780,825,1412,1,6,1,1,280,132500,11.794337924408412,2192,1.0,7.0,36,13152,70,0.0,7060,4236,840.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6,1963,451.0,1328,1328,1328,1,6,2,2,528,143000,11.870599909242044,2656,2.5,7.5,30,15936,47,1353.0,3984,3984,1584.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1964,621.0,1624,1582,1582,2,7,0,2,390,190000,12.154779351142624,3206,2.5,9.0,25,16030,42,1863.0,3164,4746,1170.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8,2000,0.0,1501,1659,1659,2,5,1,2,499,278000,12.535376392672774,3160,3.0,7.0,40,25280,9,0.0,8295,8295,1497.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,2006,788.0,1085,1120,1970,2,8,1,3,753,281000,12.546109948315882,3055,2.5,10.5,40,24440,0,3152.0,9850,9850,2259.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5,1964,86.0,1152,1152,1152,1,6,1,2,484,180500,12.103486056755072,2304,2.0,7.0,35,11520,46,258.0,3456,3456,1452.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1972,268.0,630,630,1302,2,6,0,1,264,119500,11.691071650353702,1932,2.5,8.5,35,9660,37,804.0,3906,3906,792.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1892,0.0,994,1378,2372,2,11,0,1,432,107500,11.585246126549857,3366,2.0,13.0,20,16830,117,0.0,7116,7116,1296.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7,1976,0.0,832,832,1664,2,8,1,2,528,162900,12.000891794590135,2496,2.5,10.5,35,17472,30,0.0,4992,4992,1584.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1955,0.0,864,864,864,1,5,0,2,572,115000,11.652687407345388,1728,2.0,6.0,35,8640,51,0.0,2592,2592,1716.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1968,168.0,1052,1052,1052,1,5,0,1,288,138500,11.83862560460953,2104,2.5,6.5,25,10520,38,504.0,4208,3156,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1963,148.0,1120,1128,1128,2,6,0,2,525,155000,11.951180395901384,2248,3.0,8.0,30,11240,45,444.0,4512,3384,1575.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6,2005,82.0,547,1072,1072,2,5,0,2,525,140000,11.84939770159144,1619,3.0,7.0,30,9714,1,246.0,4288,3216,1575.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10,2008,796.0,6110,4692,5642,2,12,3,2,1418,160000,11.982929094215963,11752,4.5,14.5,50,117520,0,3980.0,28210,28210,4254.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5,1959,0.0,1246,1246,1246,1,6,0,1,305,154000,11.944707881395766,2492,2.5,7.5,35,12460,51,0.0,6230,4984,915.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1999,344.0,978,1005,1983,2,9,1,2,490,225000,12.323855681186558,2961,2.5,11.5,35,20727,10,1376.0,9915,7932,1470.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,1942,0.0,771,753,1494,1,7,2,1,213,177500,12.086725887897607,2265,1.0,8.0,42,13590,67,0.0,2988,5976,639.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8,1994,391.0,1165,1203,2526,2,8,1,3,844,290000,12.577636201962656,3691,3.5,10.5,40,29528,12,1564.0,12630,10104,2532.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,2005,228.0,1616,1616,1616,2,7,0,3,834,232000,12.354492650648448,3232,2.0,9.0,35,22624,1,912.0,8080,6464,2502.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7,2004,117.0,976,976,1708,2,7,0,2,380,130000,11.77528972943772,2684,2.0,9.0,35,18788,2,468.0,8540,6832,1140.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9,2006,300.0,1652,1652,1652,2,6,2,2,840,325000,12.691580461311874,3304,3.0,8.0,45,29736,3,1200.0,8260,8260,2520.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,2005,94.0,1368,1368,1368,2,6,1,2,474,202500,12.218495165528733,2736,2.0,8.0,35,19152,1,376.0,6840,5472,1422.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1994,0.0,990,990,990,1,5,0,2,480,138000,11.83500896413934,1980,2.0,6.0,25,9900,15,0.0,4950,2970,1440.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1948,0.0,924,1122,1122,1,6,0,2,528,147000,11.898187865760873,2046,2.0,7.0,35,10230,60,0.0,5610,4488,1584.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6,1991,88.0,1278,1294,1294,2,6,0,2,496,179200,12.096257779522968,2572,3.0,8.0,30,15432,17,264.0,5176,5176,1488.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1959,0.0,1902,1902,1902,2,7,2,2,567,335000,12.721885810807205,3804,3.0,9.0,56,26628,51,0.0,5706,9510,1701.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,2005,80.0,1274,1274,1274,2,6,0,2,508,203000,12.220961258023925,2548,3.0,8.0,35,17836,2,320.0,6370,5096,1524.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,1990,336.0,1453,1453,2810,2,9,1,2,750,302000,12.618182296357007,4263,2.5,11.5,40,34104,17,1344.0,14050,11240,3000.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9,1999,165.0,1393,1422,2599,2,10,1,3,779,333168,12.716402146247477,3992,2.5,12.5,45,35928,11,660.0,12995,10396,2337.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4,1954,0.0,948,948,948,1,5,1,1,280,119000,11.686878772093667,1896,2.0,6.0,24,7584,53,0.0,4740,2844,840.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6,1969,0.0,952,1092,2112,2,9,2,2,576,206900,12.239990863733636,3064,2.5,11.5,30,18384,39,0.0,6336,6336,1728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8,2008,270.0,1622,1630,1630,2,8,1,3,860,295493,12.596400426884427,3252,3.0,10.0,40,26016,1,1080.0,8150,8150,2580.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,2006,0.0,1352,1352,1352,2,5,1,2,466,208900,12.249610947544657,2704,2.0,7.0,35,18928,1,0.0,6760,5408,1398.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8,2001,178.0,1753,1787,1787,2,7,1,3,748,275000,12.524526376648708,3540,2.0,9.0,40,28320,5,712.0,8935,7148,2244.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,1954,132.0,864,948,948,1,5,0,1,248,111000,11.617285480294472,1812,1.0,6.0,20,7248,53,396.0,4740,2844,744.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6,1957,0.0,1478,1478,1478,1,6,2,2,442,156500,11.960811288962343,2956,2.5,7.5,18,17736,52,0.0,5912,4434,1326.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,1949,0.0,0,720,720,1,4,0,1,287,72500,11.191341840842766,720,1.0,5.0,18,2160,59,0.0,2160,2160,861.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
7,1992,0.0,750,1061,1923,2,8,1,2,564,190000,12.154779351142624,2673,3.5,10.5,35,18711,18,0.0,9615,7692,1692.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1940,0.0,420,708,708,1,5,0,0,0,82500,11.320553572322773,1128,1.0,6.0,28,4512,69,0.0,2832,1416,1452.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8,2006,428.0,1795,1795,1795,2,7,1,3,895,147000,11.898187865760873,3590,2.0,9.0,40,28720,1,1712.0,8975,7180,2685.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1922,0.0,796,796,796,1,5,0,0,0,55000,10.915088464214609,1592,1.0,6.0,16,6368,86,0.0,1592,2388,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3,1931,0.0,544,774,774,1,6,0,0,0,79000,11.27720313144916,1318,1.0,7.0,18,3954,76,0.0,3870,3096,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5,1982,0.0,816,816,816,1,5,1,1,264,130500,11.779128505744886,1632,1.5,6.0,45,8160,26,0.0,4080,3264,792.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1920,0.0,1510,1584,2792,2,8,2,2,520,256000,12.4529327234617,4302,2.0,10.0,42,25812,88,0.0,13960,8376,1040.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7,1998,0.0,935,955,1632,2,8,1,2,462,176500,12.081076155355488,2567,2.5,10.5,35,17969,8,0.0,6528,4896,1386.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8,2006,410.0,1588,1588,1588,2,7,1,3,825,227000,12.33270529646354,3176,2.0,9.0,40,25408,1,1640.0,7940,6352,2475.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1976,0.0,911,954,954,1,6,0,2,576,132500,11.794337924408412,1865,1.0,7.0,25,9325,30,0.0,3816,2862,1728.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,1938,0.0,816,816,816,1,3,1,1,288,100000,11.512925464970229,1632,2.0,4.0,24,6528,71,0.0,4080,2448,576.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1938,0.0,803,803,1360,1,6,0,1,297,125500,11.740061037553977,2163,1.5,7.5,30,10815,68,0.0,6800,5440,891.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1970,312.0,765,765,1365,1,7,0,2,440,125000,11.736069016284436,2130,1.5,8.5,30,10650,39,936.0,4095,4095,1320.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6,1977,360.0,1350,1334,1334,2,6,1,2,630,167900,12.031123843065632,2684,2.5,8.0,30,16104,32,1080.0,4002,4002,1890.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1973,564.0,1656,1656,1656,2,8,0,2,506,135000,11.813030057420567,3312,2.0,10.0,25,16560,35,1692.0,4968,4968,1518.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,1941,0.0,693,693,693,1,4,0,0,0,52500,10.868568448579715,1386,1.0,5.0,16,5544,65,0.0,1386,1386,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
