Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice,InternalSF,PorchDeckSF,TotalBath,TotRmsAbvGrdWithBath,InternalQual,InternalCond,HouseAge,RemodAge,GarageAge,ExterQaulScore,ExterCondScore,HeatingQCScore,KitchenQualScore,GarageQualScore,GarageCondScore,Neighborhood_Price_Bucket
1276,90,RL,95.0,11345,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Other,Duplex,2Story,5,5,1948,Gable,Other,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,708,928,GasA,Gd,Y,FuseA,928,992,0,1920,0,2,0,4,2,TA,10,Typ,0,Not Applicable,Detchd,Unf,2,400,TA,Other,Y,0,Not Applicable,0,WD,Normal,137000,2848,0,2.0,12.0,14240,14240,59,57,59.0,1701.0,1701.0,7680,5760,1200.0,800.0,Level_2
1277,60,RL,69.0,12936,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,6,6,1972,Gable,CompShg,HdBoard,Plywood,Not Applicable,0.0,TA,TA,CBlock,TA,Other,No,BLQ,593,Unf,130,723,GasA,TA,Y,SBrkr,735,660,0,1395,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,497,TA,TA,Y,0,Not Applicable,0,WD,Normal,162000,2118,410,2.0,7.5,12708,12708,37,37,37.0,0.0,0.0,4185,4185,1491.0,1491.0,Level_3
1278,80,RL,69.0,17871,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,SLvl,6,5,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,1152,1680,GasA,Fa,Y,SBrkr,1724,0,0,1724,1,1,1,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,480,TA,TA,Y,0,Not Applicable,0,WD,Normal,197900,3404,0,2.5,8.5,20424,17020,42,33,42.0,1077.0,1077.0,3448,5172,1440.0,1440.0,Level_3
1279,60,RL,75.0,9473,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,324,1128,GasA,Ex,Y,SBrkr,1128,903,0,2031,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,577,TA,TA,Y,0,Not Applicable,0,WD,Normal,237000,3159,211,3.5,9.5,25272,15795,6,6,6.0,0.0,0.0,10155,8124,1731.0,1731.0,Level_3
1280,50,C (all),60.0,7500,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,4,4,1920,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,698,698,GasA,TA,Y,FuseA,698,430,0,1128,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Detchd,RFn,2,528,TA,TA,Y,0,Not Applicable,0,COD,Abnorml,68400,1826,194,1.0,7.0,7304,7304,90,60,30.0,0.0,0.0,3384,3384,1584.0,1584.0,Level_1
1281,20,RL,67.0,9808,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,785,1573,GasA,Ex,Y,SBrkr,1573,0,0,1573,1,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,2,544,TA,TA,Y,0,Not Applicable,0,WD,Normal,227000,3146,72,3.0,8.0,22022,15730,7,7,7.0,440.0,330.0,7865,6292,1632.0,1632.0,Level_3
1282,20,RL,50.0,8049,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,1Story,7,5,1990,Other,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,256,1309,GasA,TA,Y,SBrkr,1339,0,0,1339,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,484,Other,Other,Y,0,Not Applicable,0,WD,Normal,180000,2648,148,3.0,8.0,18536,13240,16,16,16.0,162.0,162.0,4017,4017,1936.0,1936.0,Level_4
1283,20,RL,61.0,8800,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Other,364,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,2,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,Unf,2,484,TA,TA,Y,0,Not Applicable,0,WD,Normal,150500,2080,288,2.0,7.0,10400,14560,32,1,32.0,0.0,0.0,3120,4160,1452.0,1452.0,Level_3
1284,90,RL,94.0,9400,Pave,Not Applicable,Reg,Other,Corner,Gtl,Norm,Duplex,2Story,6,5,1971,Other,CompShg,MetalSd,Wd Shng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,912,912,GasA,TA,Y,SBrkr,912,912,0,1824,0,2,2,4,2,TA,8,Typ,0,Not Applicable,Not Applicable,Not Applicable,0,0,Other,Other,Y,0,Not Applicable,0,WD,Normal,139000,2736,128,3.0,11.0,16416,13680,39,39,30.0,0.0,0.0,5472,5472,,,Level_2
1285,50,RL,50.0,9638,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,6,7,1919,Gable,CompShg,Wd Sdng,Wd Shng,Not Applicable,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,804,804,GasA,Ex,Y,SBrkr,1699,748,0,2447,0,2,0,4,1,Gd,10,Other,1,Gd,Detchd,Unf,1,336,TA,TA,Y,0,Not Applicable,0,WD,Normal,169000,3251,430,2.0,12.0,19506,22757,91,20,41.0,0.0,0.0,12235,9788,1008.0,1008.0,Level_2
1286,50,RM,50.0,6000,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,6,6,1939,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,780,780,GasA,Ex,Y,FuseF,825,587,0,1412,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1,280,TA,TA,Y,0,Not Applicable,0,WD,Normal,132500,2192,45,1.0,7.0,13152,13152,70,59,70.0,0.0,0.0,7060,4236,840.0,840.0,Level_1
1287,20,RL,69.0,9790,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,6,5,1963,Other,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569,Other,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1328,1,1,1,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2,528,TA,TA,Y,0,Not Applicable,0,WD,Normal,143000,2656,26,2.5,7.5,15936,13280,47,47,47.0,1353.0,1353.0,3984,3984,1584.0,1584.0,Level_3
1288,20,RL,69.0,36500,Pave,Not Applicable,IR1,Other,Inside,Other,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,1582,0,2,0,4,1,TA,7,Typ,0,Not Applicable,Attchd,Unf,2,390,TA,TA,N,0,Not Applicable,0,WD,Normal,190000,3206,366,2.5,9.0,16030,16030,42,42,42.0,1863.0,2484.0,3164,4746,1170.0,1170.0,Level_3
1289,120,RL,40.0,5664,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,CmentBd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,1659,1,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,Fin,2,499,TA,TA,Y,0,Not Applicable,0,WD,Normal,278000,3160,271,3.0,7.0,25280,15800,9,9,9.0,0.0,0.0,8295,8295,1497.0,1497.0,Level_4
1290,60,RL,86.0,11065,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,753,TA,TA,Y,0,Not Applicable,0,New,Partial,281000,3055,251,2.5,10.5,24440,15275,0,0,0.0,3152.0,2364.0,9850,9850,2259.0,2259.0,Level_4
1291,80,RL,69.0,14112,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,SLvl,5,7,1964,Other,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,484,TA,TA,Y,0,Not Applicable,0,WD,Normal,180500,2304,227,2.0,7.0,11520,16128,46,46,46.0,258.0,258.0,3456,3456,1452.0,1452.0,Level_2
1292,160,RM,21.0,1680,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,5,7,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,399,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,2,1,3,1,TA,6,Typ,0,Not Applicable,Detchd,Unf,1,264,TA,TA,Y,0,Not Applicable,0,WD,Normal,119500,1932,185,2.5,8.5,9660,13524,37,37,37.0,804.0,804.0,3906,3906,792.0,792.0,Level_1
1293,70,RM,60.0,6600,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,5,4,1892,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,994,994,GasA,TA,N,SBrkr,1378,994,0,2372,0,2,0,4,2,TA,11,Other,0,Not Applicable,Attchd,RFn,1,432,TA,TA,Y,0,Not Applicable,0,WD,Normal,107500,3366,287,2.0,13.0,16830,13464,117,44,24.0,0.0,0.0,7116,7116,1296.0,1296.0,Level_1
1294,60,RL,78.0,10140,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,1976,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,RFn,2,528,TA,TA,Y,0,GdWo,0,WD,Normal,162900,2496,287,2.5,10.5,17472,12480,30,30,30.0,0.0,0.0,4992,4992,1584.0,1584.0,Level_3
1295,20,RL,60.0,8172,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1955,Other,CompShg,WdShing,Plywood,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,697,864,GasA,TA,Y,SBrkr,864,0,0,864,1,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,572,TA,TA,N,0,Not Applicable,0,WD,Normal,115000,1728,0,2.0,6.0,8640,12096,51,16,49.0,0.0,0.0,2592,2592,1716.0,1716.0,Level_1
1296,20,RL,70.0,8400,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,5,1968,Other,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,1,1,3,1,TA,5,Typ,0,Not Applicable,Attchd,RFn,1,288,TA,TA,Y,0,GdWo,0,WD,Normal,138500,2104,356,2.5,6.5,10520,10520,38,38,38.0,504.0,504.0,4208,3156,864.0,864.0,Level_2
1297,20,RL,80.0,8700,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1963,Other,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,1128,1,2,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,RFn,2,525,TA,TA,Y,0,MnPrv,0,WD,Normal,155000,2248,335,3.0,8.0,11240,13488,45,45,45.0,444.0,592.0,4512,3384,1575.0,1575.0,Level_2
1298,180,RM,35.0,3675,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,SFoyer,6,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,2,0,2,1,TA,5,Typ,0,Not Applicable,Basment,Fin,2,525,TA,TA,Y,0,Not Applicable,0,New,Partial,140000,1619,44,3.0,7.0,9714,8095,1,0,1.0,246.0,246.0,4288,3216,1575.0,1575.0,Level_1
1299,60,RL,313.0,63887,Pave,Not Applicable,IR3,Other,Corner,Gtl,Other,1Fam,2Story,10,5,2008,Other,Other,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,466,6110,GasA,Ex,Y,SBrkr,4692,950,0,5642,2,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,Fin,2,1418,TA,TA,Y,480,Not Applicable,0,New,Partial,160000,11752,506,4.5,14.5,117520,58760,0,0,0.0,3980.0,2388.0,28210,28210,4254.0,4254.0,Level_1
1300,20,RL,75.0,7500,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1959,Other,CompShg,BrkFace,BrkFace,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Other,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,1,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,1,305,TA,TA,Y,0,GdPrv,0,WD,Normal,154000,2492,218,2.5,7.5,12460,17444,51,16,51.0,0.0,0.0,6230,4984,915.0,915.0,Level_2
1301,60,RL,69.0,10762,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,Not Applicable,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,Fin,2,490,TA,TA,Y,0,Not Applicable,0,WD,Normal,225000,2961,0,2.5,11.5,20727,14805,10,10,10.0,1376.0,1032.0,9915,7932,1470.0,1470.0,Level_3
1302,70,RL,69.0,7500,Pave,Not Applicable,IR1,Other,Inside,Gtl,Norm,1Fam,2Story,6,7,1942,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,1,213,TA,TA,P,0,Not Applicable,0,WD,Normal,177500,2265,224,1.0,8.0,13590,15855,67,59,67.0,0.0,0.0,2988,5976,639.0,639.0,Level_4
1303,60,RL,92.0,10120,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,1994,Other,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,3,844,TA,TA,Y,0,Not Applicable,0,WD,Normal,290000,3691,387,3.5,10.5,29528,18455,12,12,12.0,1564.0,1173.0,12630,10104,2532.0,2532.0,Level_4
1304,20,RL,73.0,8688,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,RFn,3,834,TA,TA,Y,0,Not Applicable,0,WD,Normal,232000,3232,267,2.0,9.0,22624,16160,1,1,1.0,912.0,684.0,8080,6464,2502.0,2502.0,Level_4
1305,160,RM,32.0,3363,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,2,0,3,1,Gd,7,Other,0,Not Applicable,Detchd,Unf,2,380,TA,TA,Y,0,Not Applicable,0,WD,Normal,130000,2684,40,2.0,9.0,18788,13420,2,2,2.0,468.0,351.0,8540,6832,1140.0,1140.0,Level_1
1306,20,RL,108.0,13173,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,9,5,2006,Other,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,Fin,2,840,TA,TA,Y,0,Not Applicable,0,WD,Normal,325000,3304,506,3.0,8.0,29736,16520,3,2,3.0,1200.0,900.0,8260,8260,2520.0,2520.0,Level_4
1307,120,RL,48.0,6955,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,474,TA,TA,Y,0,Not Applicable,0,New,Partial,202500,2736,167,2.0,8.0,19152,13680,1,0,1.0,376.0,282.0,6840,5472,1422.0,1422.0,Level_4
1308,20,RL,60.0,8072,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,TA,Gd,PConc,Gd,Other,No,ALQ,746,Unf,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,480,TA,TA,Y,0,Not Applicable,0,WD,Normal,138000,1980,64,2.0,6.0,9900,9900,15,14,9.0,0.0,0.0,4950,2970,1440.0,1440.0,Level_3
1309,20,RM,100.0,12000,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1948,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,Other,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,1,0,2,1,Gd,6,Typ,0,Not Applicable,Attchd,Unf,2,528,TA,TA,Y,0,GdWo,0,WD,Normal,147000,2046,36,2.0,7.0,10230,14322,60,3,60.0,0.0,0.0,5610,4488,1584.0,1584.0,Level_1
1310,20,RL,69.0,7153,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,5,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,2,496,TA,TA,Y,0,GdWo,0,WD,Normal,179200,2572,163,3.0,8.0,15432,12860,17,17,17.0,264.0,264.0,5176,5176,1488.0,1488.0,Level_3
1311,20,RL,100.0,17500,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,7,8,1959,Gable,CompShg,BrkFace,HdBoard,Not Applicable,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,2,0,3,1,Ex,7,Typ,2,TA,Attchd,Fin,2,567,TA,TA,Y,0,Not Applicable,0,WD,Normal,335000,3804,369,3.0,9.0,26628,30432,51,8,51.0,0.0,0.0,5706,9510,1701.0,1701.0,Level_4
1312,20,RL,68.0,8814,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,2,508,TA,TA,Y,0,Not Applicable,0,New,Partial,203000,2548,362,3.0,8.0,17836,12740,2,0,2.0,320.0,240.0,6370,5096,1524.0,1524.0,Level_3
1313,60,RL,69.0,9572,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,2,750,Other,Other,Y,0,Not Applicable,0,WD,Normal,302000,4263,500,2.5,11.5,34104,21315,17,17,17.0,1344.0,1008.0,14050,11240,3000.0,3000.0,Level_4
1314,60,RL,108.0,14774,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,2Story,9,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,3,779,TA,TA,Y,0,Not Applicable,0,WD,Normal,333168,3992,698,2.5,12.5,35928,19960,11,11,11.0,660.0,495.0,12995,10396,2337.0,2337.0,Level_4
1315,20,RL,60.0,8190,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,4,6,1954,Other,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,1,1,0,3,1,TA,5,Typ,1,TA,Detchd,Unf,1,280,TA,TA,Y,0,Not Applicable,0,WD,Normal,119000,1896,36,2.0,6.0,7584,11376,53,53,51.0,0.0,0.0,4740,2844,840.0,840.0,Level_1
1316,60,RL,85.0,11075,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,6,5,1969,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,Other,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,Unf,2,576,TA,TA,Y,0,Not Applicable,0,WD,Normal,206900,3064,280,2.5,11.5,18384,15320,39,39,39.0,0.0,0.0,6336,6336,1728.0,1728.0,Level_2
1317,20,RL,61.0,10226,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,860,TA,TA,Y,0,Not Applicable,0,WD,Normal,295493,3252,214,3.0,10.0,26016,16260,1,1,1.0,1080.0,810.0,8150,8150,2580.0,2580.0,Level_3
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,Corner,Gtl,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Ex,Other,No,Unf,0,Unf,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,466,TA,TA,Y,0,Not Applicable,0,New,Partial,208900,2704,241,2.0,7.0,18928,13520,1,0,1.0,0.0,0.0,6760,5408,1398.0,1398.0,Level_4
1319,20,RL,69.0,14781,Pave,Not Applicable,IR2,Lvl,CulDSac,Gtl,Norm,1Fam,1Story,8,5,2001,Other,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,748,TA,TA,Y,0,Not Applicable,0,WD,Normal,275000,3540,348,2.0,9.0,28320,17700,5,4,5.0,712.0,534.0,8935,7148,2244.0,2244.0,Level_3
1320,20,RL,75.0,10215,Pave,Not Applicable,Reg,Other,Inside,Gtl,Norm,1Fam,1Story,4,5,1954,Other,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Attchd,Unf,1,248,TA,TA,Y,0,Not Applicable,0,WD,Normal,111000,1812,0,1.0,6.0,7248,9060,53,53,53.0,396.0,396.0,4740,2844,744.0,744.0,Level_1
1321,20,RL,70.0,8400,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,3,1957,Other,CompShg,BrkFace,BrkFace,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Other,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,442,TA,TA,Y,0,Not Applicable,0,WD,Normal,156500,2956,330,2.5,7.5,17736,8868,52,52,52.0,0.0,0.0,5912,4434,1326.0,1326.0,Level_2
1322,20,RL,69.0,6627,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Other,1Fam,1Story,3,6,1949,Other,CompShg,VinylSd,VinylSd,Not Applicable,0.0,TA,TA,CBlock,Not Applicable,Other,Not Applicable,Not Applicable,0,Other,0,0,Other,TA,N,SBrkr,720,0,0,720,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,Unf,1,287,TA,Other,Y,0,Not Applicable,0,WD,Normal,72500,720,0,1.0,5.0,2160,4320,59,58,53.0,0.0,0.0,2160,2160,861.0,574.0,Level_1
